iterations,test-MultiClass-mean,test-MultiClass-std,train-MultiClass-mean,train-MultiClass-std
45,1.317800116336246,0.0061580066564212175,1.291224535835401,0.0020065855549687857
46,1.3175981432923192,0.00623085810922381,1.2905483580028971,0.0020192227293048997
47,1.317380924599821,0.006239570001376702,1.289691297878533,0.002009281325217103
48,1.317007125214585,0.006195431423508811,1.2887737609059906,0.001899262145370177
49,1.3166104436764665,0.006173286718360264,1.28773347060199,0.0019267652031457248
50,1.3162339448825153,0.006271725823809777,1.2868635033087474,0.0019859310584057527
51,1.3159500176554149,0.006407378190292216,1.2861103107909582,0.0020632516661195314
52,1.3156627253672353,0.006432623595566353,1.2851999755041832,0.00203335220231684
53,1.3154053903281415,0.006362434851749963,1.2844189845817335,0.0020524611037359176
54,1.31510004764726,0.006410159540517622,1.283627549446625,0.002041440845865676
55,1.31472917517976,0.00640413867757714,1.2827765538121203,0.0019452895133741258
56,1.31443460799985,0.006492048059398987,1.2820424876629413,0.002017350997906382
57,1.3142004813167785,0.006516026673762613,1.2813749349639325,0.002132575889815447
58,1.3139123218034559,0.006491792279067922,1.2805731779143785,0.002040235822786411
59,1.3137326075532179,0.006582288628689093,1.2799089951603908,0.002068411861998969
60,1.3134129213209857,0.006587415813658419,1.279228195633773,0.0021385459540260257
61,1.3131855983874856,0.0066566877216104915,1.2784785792212467,0.0021265385649294984
62,1.3129412772350884,0.006671966227956905,1.277788296436311,0.002134294598613314
63,1.3127708260273192,0.006729726661254044,1.2771405605199684,0.0021754771646225607
64,1.3125323832574032,0.006900929053074699,1.2765353012398237,0.002244670034896504
65,1.3124014761507445,0.006923532978935012,1.2759557912572912,0.002283018372131398
66,1.3122092076016074,0.006876085784044115,1.27538114880055,0.002255691341659865
67,1.312001433818668,0.007037554757168514,1.274726247099522,0.00228469663189048
68,1.3119003400488736,0.006993526328460018,1.2739977914182619,0.0022520219042811416
69,1.3116524082335612,0.007047875068432308,1.273242670740244,0.0022018603105563783
70,1.311517596828298,0.0071917755378198426,1.2726610014812645,0.0021802819805869372
71,1.3112813993867753,0.007181475337743972,1.2718868800470848,0.0021803483555665804
72,1.3110760001145518,0.007359448842493778,1.271269521981577,0.0021993289814257726
73,1.3109751320008896,0.007358306424603324,1.2706411501781267,0.0022674858735733747
74,1.3107452176734256,0.007445500076839962,1.270019884075524,0.0022520442166849243
75,1.3105880794566265,0.007468745647982687,1.2693969847016024,0.002344519007675098
76,1.3104743575224587,0.007569273341380869,1.2688002851368263,0.002283320420008221
77,1.3102757439381398,0.007652002844304526,1.2681864547105612,0.0022558235827688125
78,1.310240178227382,0.007698441843673658,1.2675518967732446,0.0023134882995835414
79,1.3099683268203586,0.007786398503090992,1.266879805097697,0.0022435928777480717
80,1.3097884802659918,0.007934901438838016,1.26628535390934,0.002260295535416693
81,1.309606989035966,0.00796630501593605,1.2656140912934464,0.0022494287208078916
82,1.3093304413845586,0.00807961931622928,1.2650079116131798,0.0022770890375665826
83,1.309103482490092,0.008090316985953642,1.26431870428245,0.0022416384425453357
84,1.3090664150890507,0.008104373182610055,1.2638736175907455,0.0021904373717456737
85,1.308739792219316,0.008193815479032104,1.263046956329767,0.0021471305568959136
86,1.3086265748212575,0.008105516374065242,1.2624616393827282,0.0022166266394185296
87,1.308465535173441,0.00815217458223358,1.2617353136014693,0.002269451434444825
88,1.3083472224498904,0.008055395144965562,1.2612132801982052,0.002256917521629648
89,1.3080690492182998,0.008185682951115702,1.2606648872585007,0.002222667028547445
90,1.3079354675560548,0.00810159791774743,1.2601546055874007,0.0021962166974410515
91,1.3077918288921047,0.00819093934198729,1.2596357003710785,0.002136645558845119
92,1.3077792577297476,0.008282461851083058,1.2590644516547034,0.002091029018574572
93,1.307493519733788,0.008293323096895937,1.2584872789980928,0.0020252016947924505
94,1.3073619474215745,0.008192561325658324,1.2579986312842883,0.002010285920560379
95,1.3072982330561083,0.008254575927552143,1.2573958480362575,0.0020953025519713517
96,1.307183368686422,0.008291695150234224,1.2567232815253202,0.001989411101610381
97,1.306986194192579,0.008252206121149288,1.2561909138334177,0.002096714048351291
98,1.3067697076245297,0.008368649310330453,1.2555863279069606,0.002070630865881097
99,1.3066638718371135,0.008364310561971513,1.2551235834491845,0.002034825420724413
100,1.3065625754179464,0.008357202508868131,1.2545685344921789,0.001998890665933342
101,1.306386412681015,0.008432076463933832,1.2539365984888688,0.0020873812478238696
102,1.3062501597412932,0.008496833307103905,1.25344404598742,0.002139807693777101
103,1.3061066511522297,0.00846393922164212,1.2528696418946108,0.0020992591084873793
104,1.306040858336506,0.008405227094760425,1.2523553510668894,0.00215202472386053
105,1.3058501321346714,0.008512308397021185,1.2517083848958572,0.0022001583682652024
106,1.3057674323512594,0.00856500721605313,1.2511443260307387,0.002130804712320978
107,1.3056984232726916,0.008624086299677442,1.250497465934834,0.0020885573377941715
108,1.3056835525295414,0.008599042029309044,1.2499551491906742,0.0021046038742020675
109,1.3056362880812356,0.008573351051127566,1.2495495016638969,0.00211265505055432
110,1.3055706980123591,0.008434270678999075,1.2489895072500665,0.0020576894683644914
111,1.3054067626242947,0.008454946686740523,1.2485168872062213,0.002001595670578098
112,1.305291874422405,0.008434775342427876,1.2479501765371748,0.0019461253599278698
113,1.3052118577427936,0.00838715509264298,1.2475822661820786,0.0019723327819117283
114,1.305099576145631,0.008332876482761022,1.247006347557595,0.0019813639173245487
115,1.305122808265972,0.00826995171278018,1.246460623548494,0.0020062406968217902
116,1.305024241332004,0.008315996406017658,1.2458548482514973,0.0020296331883995883
117,1.3051092002159066,0.008228978255690305,1.2453092317273136,0.0020584961992121367
118,1.305062428574466,0.008235320627104567,1.2445982887880416,0.0020563164572446457
119,1.3049902378353528,0.008277723935104458,1.244181708805716,0.00203716514683297
120,1.3048174267495878,0.00841626164879576,1.2433979868529699,0.002114226376923782
121,1.3047326231798198,0.008448388414454576,1.24286278951925,0.0021206553547731986
122,1.3046944116434394,0.008562949742346936,1.2422956324949666,0.0021196710359832633
123,1.3045827900835518,0.008598959036255915,1.2417615668777748,0.0022035736922359425
124,1.304478088582084,0.008650661366585292,1.2412638139743746,0.002276577256196932
125,1.3044116363296112,0.008692993283123687,1.2408487903305694,0.0022466707195356087
126,1.3044322048525374,0.00872713263889496,1.2405313041964594,0.0021542984508203427
127,1.3042686499889382,0.008761075105568401,1.240130958418818,0.0022479854178673307
128,1.3041522461402457,0.008743887468590127,1.2397319584436013,0.0022306489707221598
129,1.3039914474888474,0.008760589463866991,1.2393067549407404,0.002194843749701707
130,1.3038295464206668,0.00869958009053699,1.2388002856652205,0.0021983761959445823
131,1.3037861455448918,0.00868924852498816,1.2383563441394707,0.0022362718663271257
132,1.303715114245128,0.008670523219831033,1.2379129321984261,0.002348623536241926
133,1.303591180127117,0.008638672513257272,1.2375338084900642,0.002449257028415001
134,1.3034851520791029,0.008838615305839471,1.2370736087342287,0.0025322315630520753
135,1.3035201721321628,0.008767799563501504,1.2368010615981562,0.0026623896530968217
136,1.3033645193615127,0.008878813848037449,1.2365153878719564,0.0027302621437545116
137,1.3033626537795429,0.008907374495684363,1.236188133302982,0.002772879354438084
138,1.3032515294903713,0.009018638853551253,1.2356451772470998,0.0029817084551671284
139,1.3031366269426357,0.009015692848496763,1.2351808911149824,0.0031812631224921325
140,1.303158329790953,0.008981024105722036,1.2347519528158968,0.003447539535934751
141,1.303175756602743,0.008951117514345904,1.2343117144955957,0.00367266593658229
142,1.3031640481210127,0.00893181399233558,1.2339412336877997,0.003881629279853287
143,1.3031282109191487,0.00886778220299154,1.2335808051759467,0.003991677931556063
144,1.3030071768859723,0.008919070446152064,1.2331222030923648,0.0042333772549776735
145,1.3029699830043018,0.008913479164045347,1.2327283084966205,0.0044738220946951
146,1.3029918218071015,0.009013268405378295,1.2322308931226749,0.004669919250743859
147,1.3029303273392383,0.009040332267495918,1.2318056764909553,0.004879276739862793
148,1.3028815285370259,0.00904546640466016,1.231328152478322,0.005093745974499377
149,1.3028456275832425,0.009160693789438434,1.2308294983213743,0.005301955015313791
150,1.3027523756350459,0.009184725938084616,1.230483737659126,0.00551277175639461
151,1.302714046857742,0.009202153579662526,1.2301841868006793,0.0056631477004696834
152,1.3027153548746324,0.009103818585869155,1.2298550297141515,0.005867428099292617
153,1.3025736253990998,0.009211895338088999,1.2293595557834827,0.006117350853681472
154,1.3025574375271662,0.00924656699990158,1.228908053673655,0.006322950533181432
155,1.3025506739997004,0.009230912345712888,1.228500742615768,0.006542430635387015
156,1.3024874498429164,0.009214817639635919,1.2281350693295483,0.006734633487671804
157,1.302430387668347,0.009232126267107644,1.2277707957872288,0.0069243990249539845
158,1.3024043988051413,0.009192345663060014,1.227456646351814,0.007091250410725946
159,1.3023563519600247,0.009207310098453457,1.2269231477382445,0.007362384879757511
160,1.3023065623409351,0.009243037529184053,1.2264429585550647,0.007621295182217376
161,1.3022625131831054,0.009255272482781381,1.2261649903708338,0.007775375662980536
162,1.3022002579832195,0.009249084777686347,1.225758331793483,0.007992501641112235
163,1.302191682756313,0.009287190889333038,1.2253520270113551,0.008218906618934565
164,1.3021902404438301,0.009227277982105436,1.2249995709992816,0.008398128694279665
165,1.3021282373391672,0.009140863925044016,1.224602084184029,0.008613733749995597
166,1.302050886567486,0.009186216328168904,1.2242242121848548,0.00882828179891423
167,1.3020265740704269,0.00922261525934603,1.2238366562560175,0.00906332145847207
168,1.3018648133072,0.009232632096790774,1.2234319266075868,0.009299540126818565
169,1.3017844927252171,0.009238654991761006,1.2229338142240056,0.009572559214620656
170,1.301746455924739,0.009238385805023131,1.2224664975671484,0.00981745201596767
171,1.3017526086322613,0.009224551364457729,1.2219909731327951,0.010083527964688978
172,1.3017404572596856,0.009167359168894938,1.2216732474852736,0.010240652615749343
173,1.3016093046607973,0.009322398773189421,1.2212924354283528,0.010433447413358509
174,1.3015458927597503,0.009333497467693502,1.2209177417181394,0.010628047785342532
175,1.3015426644571548,0.009302809891072624,1.220504373608296,0.010833520236408897
176,1.3015088075820263,0.009350299375827523,1.2201443938551635,0.011034645209965136
177,1.3014970317935242,0.009375588049954581,1.219775095365572,0.01123704997544159
178,1.301476885751149,0.009330650215291496,1.2194624372306435,0.011409691626261076
179,1.3013944143014577,0.009323181555149945,1.2189969680810908,0.011675380338770306
180,1.3012832075502145,0.009321152301353042,1.2185286505363355,0.011952187908060859
181,1.3011637047981042,0.009353370981504862,1.2181375817190132,0.012169377888824365
182,1.3010820592731642,0.00938351961552836,1.2176906031212322,0.012438245246211628
183,1.301068311114513,0.00935518269592778,1.2173450701549764,0.012623573832313403
184,1.3009279143058856,0.009349743363412757,1.2169679450739788,0.012849145837232949
185,1.3009036093157484,0.009382865576110306,1.2165631948392108,0.013067028477089675
186,1.300872550388417,0.009336439645306682,1.2161887335466814,0.013272852893347712
187,1.3008392332738459,0.009358529261116222,1.2158018634806012,0.013478967397920052
188,1.300843334116983,0.009356136617903623,1.2154097937788055,0.013698363132188059
189,1.3007752535643788,0.009397397025721338,1.2150219331626981,0.013920034049753624
190,1.3007772827665711,0.00949747428393092,1.2146087402649284,0.014145744246013545
191,1.300721072553937,0.009569202217298286,1.21419281222425,0.01439283749256642
192,1.3006228833995264,0.009574996301838595,1.2137576835661228,0.014650709618757874
193,1.3006267848039141,0.009531023497737835,1.2133684856019025,0.014864018291565273
194,1.3006095696258284,0.009443765304545524,1.2130656156927588,0.015039856845462189
195,1.3006323358161793,0.00947265512649243,1.2126305453788262,0.015284719139169163
196,1.3006342633004822,0.009492757833220252,1.2122618093217692,0.015496324310139628
197,1.3006539122043979,0.009538165209848936,1.2117946768390402,0.015775735292949313
198,1.3006511685584283,0.009497539909922196,1.2114074121363854,0.015988866224827755
199,1.3006415207113768,0.009493508203658275,1.211018242352488,0.016190587082477545
200,1.3006598484634984,0.009447399311895052,1.2105901313695475,0.01640476398198488
201,1.3006303140961264,0.009444620108893624,1.2100955481369045,0.016671462673310815
202,1.3006384705897465,0.009426404961361764,1.2097385001252228,0.016863355608278043
203,1.3006749260606836,0.00940432399130399,1.209294840520674,0.017110379250353826
204,1.30063856486182,0.009388597604618508,1.209073075810238,0.017245976900726313
205,1.3006595359938498,0.009374209868750897,1.2088335997130348,0.0173949951589539
206,1.300637502225396,0.009412173787835623,1.2084959075192583,0.017615405257418865
207,1.3005668556259204,0.009424740510465057,1.2082023763789795,0.017806755322728577
208,1.3005696014365828,0.009451436559306458,1.2079958130240391,0.01794076331719381
209,1.300533198658479,0.009430683873612192,1.2076407508047364,0.018174188403271695
210,1.3005784156231839,0.009409364690731776,1.207277786699425,0.01841825288382349
211,1.3005356417763196,0.009441460886532563,1.2069583187470705,0.018633642938228123
212,1.300422751689938,0.009475730380549106,1.2065511381219676,0.018915977339049768
213,1.3003746670563325,0.009482982086440642,1.2061693453603306,0.019177566648399813
214,1.3002841818386226,0.009421654472812763,1.205722748645103,0.019491940597565604
215,1.300216381627514,0.009456790543728432,1.205437062458552,0.019693265948740123
216,1.3001638270149383,0.009509559182789586,1.2051198135500416,0.01991942496786569
217,1.300105714096417,0.00955263884968847,1.2048538269353872,0.020110874105749958
218,1.3000375644391298,0.0095440196775237,1.2045689940909532,0.020317093979555507
219,1.300046133152271,0.009528841508050027,1.2041845235294606,0.020596261992104046
220,1.3000549319182533,0.009551186678625785,1.2039216848373666,0.020788356182279977
221,1.3000689323020551,0.009503674333678809,1.2035500792858878,0.021062811739535146
222,1.3000855339933508,0.009517871635706245,1.2033118610661782,0.021239999741015522
223,1.300016659617793,0.009508954239188397,1.202956113775063,0.02150601951360487
224,1.299999019914749,0.009462232809039609,1.202664151670866,0.021723433025128795
225,1.2999486388691042,0.009524011664005572,1.2022284025277175,0.02205306092757371
226,1.2999176631338414,0.0095057311498643,1.2018687624505087,0.02232539005975339
227,1.2999238834244822,0.009456770663990652,1.2014732934831993,0.02262714176054666
228,1.299872463199716,0.009501836255334536,1.201103607479558,0.02291103042214758
229,1.2998508593916234,0.00957291455397526,1.200953302590209,0.023029029411558103
230,1.299783821865439,0.009506028588975046,1.2006424010409975,0.023277409101514584
231,1.2998198868786008,0.009485637001487508,1.2004214307363699,0.023457054333170864
232,1.299774435986659,0.009502479103498338,1.2001864993341294,0.023650608651461798
233,1.299704973817193,0.009434200465333853,1.1999365194510168,0.023859776328117473
234,1.2996552679929583,0.009335600801131695,1.199703433312473,0.024057466648271866
235,1.2996533328760234,0.009322690159454096,1.19951081393909,0.024223002633183492
236,1.299665156238741,0.009334316093651745,1.1993516843145393,0.024361127581901162
237,1.2996192315562962,0.009225354014769926,1.1991469492258244,0.024540309863472432
238,1.29958294363573,0.009124877360161522,1.198996542455608,0.024673013407950993
239,1.2995641158267839,0.009100850834029573,1.1987949952293366,0.02485319944716477
240,1.2995268787523213,0.009076154380565733,1.198506130540972,0.025112886007148432
241,1.2994664181302962,0.00909330008480086,1.1982044154536637,0.02538870236833401
242,1.299437702041979,0.009089574337467479,1.1980050147490657,0.025572570638831994
243,1.2994409706583323,0.009067728401460994,1.197786965495561,0.025775947250676598
244,1.2994550281423274,0.00908356911496928,1.1976995636088321,0.025857888467466575
245,1.299397874191617,0.009019674377172765,1.197603132779933,0.02594970217368307
246,1.2994065464680542,0.00902928215612491,1.1975505398768187,0.026000393897938515
247,1.2993742008980578,0.008993607983729082,1.1974343063022714,0.026113955365280928
248,1.2993570145876858,0.008974832513122423,1.1973506835638488,0.026196946134627457
249,1.2993494922119553,0.00896665402100133,1.1972947610412379,0.026253042774495503
250,1.2993387652620263,0.008955033176247148,1.1971764766674609,0.02637325568172816
251,1.2993441122760974,0.008960819624154723,1.1971301331092694,0.02642092762521346
252,1.2993004188458255,0.008913895187230984,1.1969521776198973,0.02660694091642123
253,1.299283505448035,0.008895952715012206,1.196893469825431,0.026669324832716886
254,1.2992658900806169,0.008877398298593471,1.196818008463941,0.02675024391852431
255,1.29922177093878,0.008831527179582094,1.196691701317743,0.02688751089027858
256,1.2992147810952144,0.00882433909701895,1.1966137046524647,0.026973403494965038
257,1.2991977625644338,0.008806929357297202,1.196518130751837,0.027079812804707067
258,1.2991898543710394,0.00879888366251466,1.1964290934845692,0.027180081493379183
259,1.2992072315765106,0.008816600007968975,1.1963367770728357,0.02728518788981172
260,1.2992185643417185,0.008828226931417736,1.1962840403181487,0.02734574910145234
261,1.2992350303812157,0.008845222509689834,1.1961956015085398,0.027448146679385024
262,1.299214590487138,0.008824143388850856,1.196130089082472,0.027524669739187362
263,1.2992088968155173,0.008818304867443921,1.1960474763113749,0.027621972521709934
264,1.2992047752295146,0.00881408748752813,1.1959407387924954,0.0277490055479781
265,1.2991946384469077,0.00880374755449567,1.1958401212017182,0.027870096336853233
266,1.2992073334910947,0.008816704311665669,1.1957883303556274,0.027932927164276245
267,1.2991256806917566,0.008734644132396297,1.1956280832437596,0.0281294643191566
268,1.2990915900247049,0.008701288099802744,1.1955207933197562,0.028262826677893902
269,1.2990676893721984,0.008678225330549015,1.1953872877047163,0.0284307287482029
270,1.2990307339987326,0.008643094882390762,1.1953007322142,0.02854072512782937
271,1.2990746304717289,0.008684895521049976,1.1952250039435761,0.02863768839467983
272,1.299053214902333,0.008664388716712108,1.1951494369318387,0.02873511372801424
273,1.2990629112738674,0.008673646878656535,1.1950374398711154,0.02888072069253884
274,1.299084320277077,0.008694244916149346,1.1949557479691053,0.02898783134903117
275,1.2990152944003819,0.008628609743570126,1.1948583911698571,0.029116463219810776
276,1.2989993135672577,0.00861373690857778,1.1948106730923538,0.029179896370602806
277,1.298934496852746,0.008554679560562701,1.194681497718383,0.0293528716569803
278,1.2989556878296444,0.00857376278415199,1.1945614945029823,0.02951518926388379
279,1.298971724650611,0.008588350108947746,1.1944430641428398,0.029676887799278354
280,1.2989676675592297,0.008584647908026218,1.1943487282193546,0.029806744901192974
281,1.2989564614053735,0.00857446356695385,1.1942854422209546,0.02989437863375308
282,1.2989637476488127,0.008581078481026978,1.1941949038558755,0.030020464440945603
283,1.2989440122394993,0.008563221328736633,1.1941145878562036,0.030133011242298176
284,1.2989199329401095,0.008541691932562741,1.1939859457267712,0.030314623685526027
285,1.2989381007449061,0.008557909480319412,1.1938943536618434,0.030444926302427483
286,1.2989201631804743,0.00854189644124161,1.1938095526733377,0.030566295874030477
287,1.2989194431411233,0.008541256960498008,1.1937433708914154,0.030661498062403748
288,1.2989222460402092,0.008543747707676866,1.193619509642637,0.03084079034595597
289,1.2989098995207053,0.008532805259906294,1.193508240900121,0.031003080267642237
290,1.2988962998411782,0.008520839428943714,1.19342341051899,0.03112757639084228
291,1.298886183290919,0.008511997825268472,1.193323843193149,0.031274535739378974
292,1.298915662101288,0.008537903143752088,1.1932298268570047,0.03141411927552675
293,1.298938898269842,0.008558625107497268,1.1931502360781117,0.03153289811852977
294,1.298953052335911,0.008571377478919133,1.1930704402825907,0.031652540006233465
295,1.2989104444988446,0.008533286673755034,1.1929777404481043,0.03179222164631724
296,1.298890217550361,0.00851551756056211,1.1928684302335109,0.03195787509051281
297,1.2988898537850486,0.008515199857073222,1.1927372274330525,0.03215803194632567
298,1.298895887001895,0.008520477622211543,1.1926547834570764,0.03228453371453394
299,1.2988537318736628,0.008483981005418167,1.1925764359444482,0.032405264133206595
300,1.2988701600135617,0.008498098289305292,1.1924764422396694,0.03256006945680942
301,1.2988673006126512,0.008495631373626775,1.192367374387438,0.03272982973676553
302,1.298889033952939,0.008514484077743049,1.1922287365043613,0.03294695800980449
303,1.2988633825661893,0.008492257777041946,1.1920909934956225,0.033164146763317026
304,1.2988381457952536,0.008470712851083872,1.1920363618630978,0.0332506854460267
305,1.2988445655309064,0.008476163018479825,1.1918825884624233,0.03349546021964651
306,1.298849096224899,0.008480021962929978,1.191786949268204,0.03364857178012809
307,1.2988646935364125,0.00849338571861758,1.1916884662571492,0.03380692516291875
308,1.2988486364649587,0.008479629898179587,1.191603163540769,0.033944643202021056
309,1.2988097682292266,0.008446871261061176,1.1914911335934235,0.03412628662651289
310,1.2987880211128213,0.008428877959774731,1.1913602961402652,0.03433952129372246
311,1.29878376822024,0.008425387485864098,1.1912493249338758,0.03452128955739944
312,1.298754824503192,0.008401879912695044,1.1911169958051702,0.03473911531556773
313,1.2987432307074398,0.00839258516827043,1.1910295381613818,0.0348837095795402
314,1.2987422455464928,0.008391798582107233,1.190985089112281,0.03495738754582746
315,1.2987491821262112,0.00839734770771053,1.1909119309908398,0.035078929398442364
316,1.2987589993036457,0.008405243912973322,1.1908415937944539,0.035196105847576965
317,1.2987221471980346,0.008375861726483297,1.1907432422122413,0.03536047405187237
318,1.2986738777615379,0.008338451827243167,1.1906341020796016,0.03554357548460184
319,1.298670770580085,0.008336085815614283,1.1905589995776056,0.035669996794696165
320,1.29865870609837,0.00832694770941206,1.1904718994963037,0.035817041106938466
321,1.2986599908288636,0.008327917133708368,1.1903693550151961,0.0359907398391385
322,1.298666107985121,0.008332545018953228,1.1903054967954259,0.03609922203320164
323,1.2987112145750488,0.008367281389732603,1.1902184938851454,0.03624740513565293
324,1.298701384931496,0.008359620227454697,1.1901334318660282,0.03639270462581651
325,1.2986895779773824,0.008350485151548856,1.190060635722237,0.03651737966385384
326,1.2986882071369255,0.008349429289537795,1.1899753609441162,0.036663806289950945
327,1.2986578693340407,0.00832631678106937,1.1898813346125974,0.03682572994281366
328,1.298652608639305,0.008322358706814347,1.1897726536740354,0.037013495859477226
329,1.298693485324079,0.008353500145801869,1.1896808784347417,0.03717255278340948
330,1.298683859908328,0.008346087487498892,1.1895620105864817,0.037379232907002236
331,1.2987070646784464,0.008364040797232453,1.1895201849150505,0.03745213419542805
332,1.2986911011627031,0.008351659517071485,1.189449744684238,0.03757511653821835
333,1.298697741948397,0.008356793808380128,1.1893198619767094,0.037802551819367036
334,1.2986219427623147,0.008299580416486497,1.1891819600660687,0.03804496786491021
335,1.2986466051432621,0.008317859783057966,1.1890582654648705,0.03826321661139174
336,1.2986230049892655,0.00830036100138716,1.1889451396015716,0.03846347482009206
337,1.2986362381395555,0.00831013623834652,1.1888151903169217,0.03869427603747335
338,1.2986489698481853,0.00831962955980034,1.1887606195540228,0.03879143798083328
339,1.2986477154556524,0.008318690384001667,1.1886501503011644,0.038988553706755996
340,1.2986806567279943,0.008343631528556567,1.1885531242891298,0.03916214880796561
341,1.2986679177571279,0.008333917998227927,1.1884505292951357,0.039346175888984085
342,1.298634850049639,0.008309106458785607,1.188356887726261,0.03951455748138447
343,1.298597043941811,0.008281457405465266,1.188254136217192,0.03969976911802735
344,1.2986392362497683,0.008312363960226596,1.1881413751509187,0.03990355634331072
345,1.2986073206999027,0.008288896991220495,1.1880400133565747,0.040087211627185725
346,1.2986067950002886,0.008288515040866877,1.1879167211573893,0.04031119206419119
347,1.2986037548221065,0.008286309105745628,1.1878677325121227,0.040400365488661216
348,1.2986097885726422,0.008290692032176373,1.1878155457962698,0.04049547027234546
349,1.2985869768288154,0.008274224981175329,1.1877610037668513,0.04059498773980011
350,1.2986196039784712,0.008297863882472464,1.1876543840935467,0.040789878078767806
351,1.2985094239145263,0.008220362804907812,1.1875241081175887,0.04102863369710807
352,1.2985122270184963,0.008222252058879897,1.1873934611349677,0.04126874711129912
353,1.2985584804909354,0.008254051106039401,1.1873230143020088,0.04139849745944844
354,1.2985053711600685,0.008217638988427471,1.1872260201926381,0.04157745709540914
355,1.298480472207181,0.008201104543902828,1.187151379677196,0.041715418114347924
356,1.2984564199773758,0.008185460264083164,1.1870535823570034,0.04189649949263311
357,1.2984367176249088,0.008172886662058372,1.1869775545250112,0.04203751955164786
358,1.298417798662254,0.008161018603466394,1.1869125970137173,0.04215817524076834
359,1.298381789506482,0.008138989438725047,1.1868040700354012,0.04236010371114104
360,1.298364205058721,0.008128500035023299,1.1866997185460142,0.04255466459166413
361,1.29831584622271,0.008100567401322522,1.1866029366351583,0.042735459204072276
362,1.2983360497201195,0.008112073573383248,1.1865440056777046,0.04284570762409032
363,1.2983199861299248,0.008102905949038458,1.1864466488703653,0.043028108606832274
364,1.2983210748086085,0.008103522565078843,1.1863354272802777,0.04323688538217834
365,1.2983460897944057,0.008117878981417213,1.1862168041658916,0.0434600188579755
366,1.2982952966912737,0.00808910619418012,1.1861289984129346,0.04362548765743706
