iterations,test-MultiClass-mean,test-MultiClass-std,train-MultiClass-mean,train-MultiClass-std
283,1.225240506523904,0.005102902591357048,1.1847067015164048,0.002680090035258519
284,1.2249340987684187,0.005204147966520409,1.1842901883958437,0.0026528817794778553
285,1.2246140078392407,0.005109637012599233,1.1838192018020781,0.0026120926651581745
286,1.224349815039492,0.005162169068202864,1.183388774476889,0.002614904322076624
287,1.2239969120230796,0.0052868306106559565,1.1828800563460933,0.002614135905983329
288,1.2236229743272395,0.005312610624436648,1.1824114001472057,0.0026228873054657403
289,1.2233672450652628,0.0052376935089545875,1.181995234494525,0.0026855638373443754
290,1.2230278418830576,0.005104424432876398,1.1815346936268099,0.0027468311416101667
291,1.2227238348349228,0.005159190855906867,1.181119523153906,0.002770386904320431
292,1.2223889558436634,0.005236858233025863,1.1806567424231484,0.0027696813780345732
293,1.2220898697186076,0.005236577994384881,1.1802490706462705,0.002748294512298083
294,1.2217656463537068,0.005192406243829148,1.1798238869064188,0.0027862809038867705
295,1.221510537813095,0.005166792500595131,1.179394149479331,0.0027728388310996775
296,1.2212830933673149,0.0052601966308953845,1.1790209650750914,0.002791152927643272
297,1.2209047106515374,0.005139989618639912,1.178587492731849,0.0027898524400035846
298,1.220711377028874,0.005063267751568152,1.1782317768342498,0.0027055581288436877
299,1.2204206629780021,0.005045444693801488,1.1778033353337813,0.002647928545952501
300,1.2199905779123923,0.004892005958008494,1.1773843555508376,0.002677431666052004
301,1.2197388736636827,0.004908820705319916,1.1769796322894746,0.002595387406086864
302,1.2194228931680666,0.004750464446321104,1.176559478106768,0.002614228628763507
303,1.219191887674623,0.004763501809144509,1.176167849228913,0.0025863464693187802
304,1.2189340670765245,0.004833665512422781,1.17578349066256,0.0025456413351771057
305,1.2185375427635143,0.004817627392048805,1.175360275777447,0.0025100607223954314
306,1.2182409678907864,0.004881601430969214,1.1750101276757263,0.0025780085919239405
307,1.2179309010722483,0.004860656385800813,1.1745931971897332,0.0025638804787491
308,1.2176135636712229,0.004932728884026316,1.174201219033161,0.0026169267432006463
309,1.2173308878374183,0.004913462728026613,1.1738628028351035,0.002561888702780907
310,1.2169889804893619,0.0049700643154991985,1.1734174588573612,0.0026074905947241806
311,1.2167706258255886,0.004875262143983357,1.1730626646150646,0.0025677229601527114
312,1.216534301824294,0.0049011686732724725,1.1726696582199885,0.002526385629589461
313,1.2162392999054812,0.004869982725610613,1.1722876051316113,0.002457458841984252
314,1.2160775151562053,0.004874703125993901,1.1719875117337117,0.002494575740182372
315,1.2159080386052723,0.004845237612673906,1.1717353990261778,0.002491814137662501
316,1.2156775771425161,0.004893488342454977,1.1714471816125598,0.0025190900245419066
317,1.2153318759779421,0.004971435835262435,1.1710126756220736,0.0025288078887381465
318,1.2150833082138415,0.004973645632317985,1.170635619435115,0.002564973163503658
319,1.2148836910325693,0.004923788549373125,1.1702908021513452,0.0025525453979166374
320,1.214651228383385,0.0049185020527720506,1.1699561982140434,0.002515019718152528
321,1.2144198660425263,0.004939667869511044,1.1695663737566504,0.002497955893935538
322,1.214192413496661,0.004981279668071632,1.1691582406326488,0.002555564393400425
323,1.2139383470301124,0.004969100533724391,1.168759929448866,0.002576521730184912
324,1.213645198396598,0.004934456235984727,1.1684047263187476,0.002528975906443645
